species_name,latitude,longitude,coordinate_uncertainty
Cornus sanguinea,50.829426,0.247745,5.0
Cornus sanguinea,51.429099,-2.5129900000000003,1614.0
Cornus sanguinea,52.454198,-0.599274,65.0
Cornus sanguinea,51.408401,-0.532497,765.0
Cornus sanguinea,51.524798,-3.252601,30.0
Cornus sanguinea,50.779687,-0.876611,16.0
Cornus sanguinea,51.257785,-0.21666799999999997,12.0
Cornus sanguinea,51.78989,-1.68353,10.0
Cornus sanguinea,50.99657,-2.9465,10.0
Cornus sanguinea,52.16625,-1.48174,10.0
Cornus sanguinea,51.9965,-2.73862,10.0
Cornus sanguinea,51.4447,-2.32262,10.0
Cornus sanguinea,51.640609999999995,-2.48398,10.0
Cornus sanguinea,51.10515,-0.7848,10.0
Cornus sanguinea,51.95385,-0.40503,10.0
Cornus sanguinea,51.63584,-2.48378,10.0
Cornus sanguinea,52.54854,-1.30168,100.0
Cornus sanguinea,52.70874,-0.53388,100.0
Cornus sanguinea,52.72146,-1.52019,10.0
Cornus sanguinea,52.5743,-1.1197700000000002,100.0
Cornus sanguinea,52.564809999999994,-0.85146,100.0
Cornus sanguinea,53.08824,-2.9719700000000002,10000.0
Cornus sanguinea,52.951921,-2.67391,224.0
Cornus sanguinea,51.255,-0.308611,1357.0
Cornus sanguinea,53.451522,-2.636128,8.0
Cornus sanguinea,51.279287,-0.42347799999999997,5.0
Cornus sanguinea,51.175238,-1.067653,48.0
Cornus sanguinea,51.409809,-0.534366,17.0
Cornus sanguinea,51.187799,0.265298,8.0
Cornus sanguinea,52.951021999999995,-2.675366,141.0
Cornus sanguinea,53.496855000000004,-1.1154709999999999,25.0
Cornus sanguinea,51.770665,-0.249796,500.0
Cornus sanguinea,50.777597,-0.8795930000000001,12.0
Cornus sanguinea,50.83014,0.249113,5.0
Cornus sanguinea,53.238053,-1.209843,5.0
Cornus sanguinea,53.352230000000006,-2.68268,10.0
Cornus sanguinea,54.28768,-1.20785,10.0
Cornus sanguinea,51.23952,-0.36568,10.0
Cornus sanguinea,53.353809999999996,-2.69022,10.0
Cornus sanguinea,50.90903,-0.07088,10.0
Cornus sanguinea,50.83911,-1.0208,10.0
Cornus sanguinea,50.83858,-1.02096,10.0
Cornus sanguinea,52.714040000000004,-1.31681,100.0
Cornus sanguinea,52.59862,-1.4880200000000001,10.0
Cornus sanguinea,52.67114,-1.55853,100.0
Cornus sanguinea,52.804019999999994,-3.09171,1000.0
Sambucus nigra,53.273613,-4.565526,9.0
Sambucus nigra,53.477012,-3.014335,16.0
Sambucus nigra,52.64601700000001,-1.380842,5.0
Sambucus nigra,53.366488000000004,-4.265994999999999,1285.0
Sambucus nigra,53.544931999999996,-2.568133,8.0
Sambucus nigra,51.435732,-2.2029549999999998,16.0
Sambucus nigra,53.267247,-4.508785,4.0
Sambucus nigra,53.556568000000006,-2.624945,6.0
Sambucus nigra,50.904553,-0.092803,5.0
Sambucus nigra,53.55134,-2.623944,21.0
Sambucus nigra,53.375827,-2.731832,2.0
Sambucus nigra,51.38655,-2.3497630000000003,5.0
Sambucus nigra,53.333065000000005,-2.794885,4.0
Sambucus nigra,52.493753000000005,-0.714345,8.0
Sambucus nigra,52.952351,-1.1141809999999999,10.0
Sambucus nigra,53.455288,-2.870623,8.0
Sambucus nigra,51.434529,-2.1818310000000003,8.0
Sambucus nigra,51.433913000000004,-2.182594,32.0
Sambucus nigra,55.15319399999999,-1.683935,9.0
Sambucus nigra,53.446543999999996,-2.7660869999999997,4.0
Sambucus nigra,53.355261999999996,-2.7292810000000003,3.0
Sambucus nigra,53.354994,-2.731243,2.0
Sambucus nigra,53.381147999999996,-2.9369009999999998,1.0
Sambucus nigra,53.590503000000005,-2.842072,6.0
Sambucus nigra,53.353466000000004,-2.731398,2.0
Sambucus nigra,53.353341,-2.733574,2.0
Sambucus nigra,53.492626,-2.53829,2.0
Sambucus nigra,53.379511,-2.940517,2.0
Sambucus nigra,53.752627000000004,-2.716641,13.0
Sambucus nigra,53.676388,-2.981492,2.0
Sambucus nigra,53.583369999999995,-2.95522,165.0
Sambucus nigra,54.138968000000006,-2.4962,25.0
Sambucus nigra,53.347828,-2.765328,2.0
Sambucus nigra,53.374962,-2.870436,2.0
Sambucus nigra,53.346638,-2.769767,2.0
Sambucus nigra,53.755025,-2.719837,16.0
Sambucus nigra,53.636933,-2.8377950000000003,12.0
Sambucus nigra,53.375282999999996,-2.870936,1.0
Sambucus nigra,53.635237,-2.811313,65.0
Sambucus nigra,53.436133,-2.689484,8.0
Sambucus nigra,53.629178,-2.9897810000000002,24.0
Sambucus nigra,51.485159,-0.270906,19.0
Sambucus nigra,55.028135999999996,-1.8825630000000002,26.0
Sambucus nigra,53.370222,-2.8681490000000003,4.0
Sambucus nigra,53.368832999999995,-2.8678,1.0
Sambucus nigra,53.633153,-2.871522,6.0
Sambucus nigra,53.847581000000005,-2.485292,29.0
Sambucus nigra,53.368827,-2.8672720000000003,2.0
Sambucus nigra,50.857084,-0.017967,65.0
Sambucus nigra,53.261306000000005,-4.541186,24.0
Sambucus nigra,53.379318999999995,-2.851645,1.0
Sambucus nigra,52.603901,-2.136139,15.0
Sambucus nigra,52.493586,-2.095973,4.0
Sambucus nigra,53.378471,-2.848951,1.0
Sambucus nigra,53.358266,-2.875496,1.0
Sambucus nigra,53.379419999999996,-2.849349,1.0
Sambucus nigra,53.379222,-2.852487,4.0
Sambucus nigra,51.48625,-0.27612600000000004,24.0
Sambucus nigra,53.379112,-2.8490849999999996,1.0
Sambucus nigra,51.282598,-2.471858,10.0
Sambucus nigra,53.362812,-2.872267,4.0
Sambucus nigra,53.403279000000005,-2.874437,4.0
Sambucus nigra,53.611019999999996,-2.817605,16.0
Sambucus nigra,53.381375,-2.736595,4.0
Sambucus nigra,53.360096999999996,-2.876187,8.0
Sambucus nigra,53.380157,-2.852529,1.0
Sambucus nigra,53.379428000000004,-2.849387,4.0
Sambucus nigra,53.393432,-2.885564,182.0
Sambucus nigra,52.50421,-2.080126,4.0
Sambucus nigra,53.605153,-2.8224080000000002,6.0
Sambucus nigra,53.378988,-2.738171,2.0
Sambucus nigra,53.571261,-3.0502,78.0
Sambucus nigra,51.49022,-0.269512,24.0
Sambucus nigra,53.370803,-2.876831,8.0
Sambucus nigra,51.382825,-2.806993,88.0
Sambucus nigra,51.980938,0.7696970000000001,6.0
Ulmus procera,50.82905,-0.17529,10.0
Ulmus procera,52.6577,-1.08683,10.0
Ulmus procera,51.50549,-2.6790700000000003,10.0
Ulmus procera,51.53755,-2.62202,10.0
Ulmus procera,51.54591,-2.60454,10.0
Ulmus procera,51.54714,-2.60946,10.0
Ulmus procera,51.548790000000004,-2.60443,10.0
Ulmus procera,52.652840000000005,-2.8957599999999997,1000.0
Ulmus procera,51.18357,-0.5413600000000001,10.0
Ulmus procera,51.332840000000004,-2.64013,1000.0
Ulmus procera,51.41312,-2.49674,100.0
Ulmus procera,52.01494,1.0828200000000001,10.0
Ulmus procera,51.75336,0.18613,10.0
Ulmus procera,51.32385,-2.64,1000.0
Ulmus procera,51.443540000000006,-2.53016,100.0
Ulmus procera,52.61036,-2.4666200000000003,1000.0
Ulmus procera,51.32948,-0.35516,10.0
Ulmus procera,51.41752,-2.5169200000000003,100.0
Ulmus procera,51.44623,-2.53163,100.0
Ulmus procera,52.77891999999999,1.61474,10.0
Ulmus procera,51.251329999999996,0.92509,10.0
Ulmus procera,51.4987,-2.6474900000000003,100.0
Ulmus procera,52.46519,-2.7300299999999997,1000.0
Ulmus procera,51.50051,-2.6446400000000003,100.0
Ulmus procera,51.493629999999996,-2.5579,10.0
Ulmus procera,51.48157,-2.59649,10.0
Ulmus procera,51.41413,-2.56937,1000.0
Ulmus procera,51.45081,-2.3971299999999998,1000.0
Ulmus procera,51.5763,-2.4992400000000004,1000.0
Ulmus procera,51.50343,-2.68574,1000.0
Ulmus procera,52.539019999999994,-2.43269,100.0
Ulmus procera,51.208631,-4.03843,200.0
Ulmus procera,51.48577,-2.62787,1000.0
Ulmus procera,51.830890000000004,-2.7995400000000004,10000.0
Ulmus procera,51.65198,-2.65184,10000.0
Ulmus procera,51.37608,-3.3663,10000.0
Ulmus procera,51.73992,-2.94276,10000.0
Ulmus procera,51.37767,-3.22266,10000.0
Ulmus procera,51.740990000000004,-2.79795,10000.0
Ulmus procera,51.65002,-2.94089,10000.0
Ulmus procera,52.78126999999999,-2.4388,1000.0
Ulmus procera,51.5308,-2.61407,1000.0
Ulmus procera,51.59434,-2.485,1000.0
Ulmus procera,51.65109,-2.79637,10000.0
Ulmus procera,51.56118,-2.7948,10000.0
Ulmus procera,51.82982,-2.94464,10000.0
Ulmus procera,52.861869999999996,-2.5138700000000003,1000.0
Ulmus procera,52.72577,-2.74918,1000.0
Ulmus procera,52.7516,-2.9126,1000.0
Ulmus procera,52.78605,-3.0912599999999997,1000.0
Ulmus procera,51.53102,-2.57082,1000.0
Ulmus procera,51.41384,-2.62688,1000.0
Ulmus procera,51.512890000000006,-2.5994200000000003,1000.0
Ulmus procera,51.413920000000005,-2.6125,1000.0
Ulmus procera,52.44906999999999,-2.30306,1000.0
Ulmus procera,52.942280000000004,-2.61899,1000.0
Ulmus procera,52.924369999999996,-2.60386,1000.0
Ulmus procera,51.49107,-2.55808,100.0
Ulmus procera,51.48599,-2.58466,1000.0
Ulmus procera,51.490159999999996,-2.55951,100.0
Ulmus procera,51.50383,-2.6137099999999998,1000.0
Ulmus procera,51.40521,-2.55488,1000.0
Ulmus procera,51.34296,-2.38184,1000.0
Ulmus procera,52.406752000000004,-0.233539,1.0
Ulmus procera,51.64877,-3.08541,10000.0
Ulmus procera,52.71748,-2.63061,1000.0
Ulmus procera,52.70864,-2.60088,1000.0
Ulmus procera,52.15312,-0.03912,100.0
Ulmus procera,51.60802,-2.5899099999999997,10.0
Ulmus procera,51.52283,-2.3689299999999998,1000.0
Ulmus procera,51.51359,-2.4409099999999997,1000.0
Ulmus procera,51.48211,-2.55077,100.0
Ulmus procera,51.55754,-2.3410900000000003,100.0
Ulmus procera,54.18702,-4.41524,1000.0
Ulmus procera,51.46597,-3.36899,10000.0
Ulmus procera,51.56012,-2.9390400000000003,10000.0
Ulmus glabra,53.748863,-2.712813,4.0
Ulmus glabra,52.59633,-2.158935,783.0
Ulmus glabra,53.831948,-2.473627,22.0
Ulmus glabra,53.727148,-2.672876,4.0
Ulmus glabra,53.379476000000004,-2.870207,1.0
Ulmus glabra,53.882534,-2.3934349999999998,6.0
Ulmus glabra,53.637207,-2.6238810000000004,22.0
Ulmus glabra,52.560974,-2.1551549999999997,14.0
Ulmus glabra,52.607986,-2.1443779999999997,196.0
Ulmus glabra,52.481212,-2.097867,15.0
Ulmus glabra,55.022955,-1.9054400000000002,17.0
Ulmus glabra,52.570822,-2.074357,48.0
Ulmus glabra,55.811868000000004,-4.174676,384.0
Ulmus glabra,51.41552,-2.438911,10.0
Ulmus glabra,51.462212,-2.62879,15.0
Ulmus glabra,52.909046999999994,-1.1285049999999999,9.0
Ulmus glabra,52.519859999999994,-1.96576,4.0
Ulmus glabra,52.65512,-2.51145,1000.0
Ulmus glabra,52.71541,-2.94145,1000.0
Ulmus glabra,51.47797,-2.550496,1414.0
Ulmus glabra,51.451893,-2.636258,1351.0
Ulmus glabra,53.47339,-2.7179919999999997,6.0
Ulmus glabra,51.496392,-2.607502,22.0
Ulmus glabra,52.48481999999999,-2.3769400000000003,1000.0
Ulmus glabra,51.522473,-3.2465509999999997,5.0
Ulmus glabra,54.901633,-2.926764,8.0
Ulmus glabra,52.745578,-3.892787,10.0
Ulmus glabra,52.42666,-4.01534,10.0
Ulmus glabra,52.90084,1.3781299999999999,10.0
Ulmus glabra,53.32699,-3.83815,10.0
Ulmus glabra,54.162180000000006,-2.81081,10.0
Ulmus glabra,56.34391,-2.9505,10.0
Ulmus glabra,54.268519999999995,-0.5263,10.0
Ulmus glabra,50.99657,-2.9465,10.0
Ulmus glabra,53.447062,-2.7628459999999997,6.0
Ulmus glabra,54.980352,-1.612631,4.0
Ulmus glabra,51.48328,-1.24262,6.0
Ulmus glabra,53.629645,-2.648965,327.0
Ulmus glabra,53.464856999999995,-2.701664,5.0
Ulmus glabra,53.447062,-2.762844,4.0
Ulmus glabra,51.384505,-2.7629,32.0
Ulmus glabra,55.962025,-3.224269,1071.0
Ulmus glabra,55.963313,-3.220494,32.0
Ulmus glabra,52.90738100000001,-1.13012,32.0
Ulmus glabra,53.378581000000004,-2.88948,4.0
Ulmus glabra,53.381296999999996,-2.937237,4.0
Ulmus glabra,53.364805000000004,-2.832841,8.0
Ulmus glabra,53.398644999999995,-2.9728209999999997,4.0
Ulmus glabra,53.423233999999994,-2.81297,2.0
Ulmus glabra,53.423083,-2.812983,8.0
Ulmus glabra,53.422665,-2.813685,2.0
Ulmus glabra,53.381488,-2.736614,2.0
Ulmus glabra,54.432846,-2.9622490000000004,16.0
Ulmus glabra,53.249182,-1.931809,31.0
Ulmus glabra,56.30559,-2.85839,10.0
Ulmus glabra,54.506467,-2.927499,175.0
Ulmus glabra,53.398103000000006,-2.963764,4.0
Ulmus glabra,53.398014,-2.963647,4.0
Ulmus glabra,53.33319,-2.6913560000000003,4.0
Ulmus glabra,53.332473,-2.69255,8.0
Ulmus glabra,54.32749200000001,-2.736542,5.0
Ulmus glabra,53.403529000000006,-2.843554,33.0
Ulmus glabra,53.1768,-3.12359,10000.0
Ulmus glabra,53.46461899999999,-2.701603,8.0
Ulmus glabra,53.464884,-2.702191,2.0
Ulmus glabra,53.464612,-2.701532,2.0
Ulmus glabra,53.380712,-2.940208,8.0
Ulmus glabra,53.336589000000004,-2.984873,13.0
Ulmus glabra,53.408373,-2.9415810000000002,1.0
Ulmus glabra,53.501603,-3.060362,8.0
Ulmus glabra,53.492555,-3.051319,4.0
Ulmus glabra,53.404676,-2.8775630000000003,4.0
Ulmus glabra,53.403302000000004,-2.843718,4.0
Ulmus glabra,53.436592000000005,-2.967063,2.0
Ulmus glabra,51.55745,-3.22748,10000.0
Ulmus glabra,56.394369999999995,-5.1126,10.0
Ulmus glabra,56.452169999999995,-5.20637,1000.0
Ulmus glabra,51.41446,-2.49747,1000.0
Viburnum opulus,53.779103000000006,-2.650425,12.0
Viburnum opulus,53.738079000000006,-2.672097,8.0
Viburnum opulus,53.362241000000004,-2.780843,4.0
Viburnum opulus,53.378622,-2.89017,1.0
Viburnum opulus,50.766807,-3.443917,10.0
Viburnum opulus,53.513316,-2.974222,16.0
Viburnum opulus,50.968233000000005,-2.759358,793.0
Viburnum opulus,51.035312,-4.203189,16.0
Viburnum opulus,50.984581,-2.75375,41.0
Viburnum opulus,53.383237,-2.7022619999999997,4.0
Viburnum opulus,53.636905000000006,-2.83638,6.0
Viburnum opulus,51.47422,-2.5756069999999998,8.0
Viburnum opulus,53.499609,-2.545124,67.0
Viburnum opulus,51.235863,-1.469495,5.0
Viburnum opulus,52.603901,-2.136139,25.0
Viburnum opulus,53.371935,-2.956181,8.0
Viburnum opulus,53.07614,-1.253632,274.0
Viburnum opulus,52.531626,-1.9195529999999998,4.0
Viburnum opulus,52.460601000000004,-2.0360400000000003,100.0
Viburnum opulus,52.448344999999996,-1.904538,20.0
Viburnum opulus,52.557759,-2.116914,23.0
Viburnum opulus,52.574403000000004,-1.8450970000000002,6.0
Viburnum opulus,53.39121899999999,-2.8774290000000002,8.0
Viburnum opulus,50.860358000000005,-0.023941,2.0
Viburnum opulus,51.489359,-2.585845,16.0
Viburnum opulus,55.811868000000004,-4.174676,384.0
Viburnum opulus,52.481541,-2.094675,2.0
Viburnum opulus,52.619725,-2.1524970000000003,392.0
Viburnum opulus,52.466372,-1.9525720000000002,4.0
Viburnum opulus,51.491396,-2.539066,4.0
Viburnum opulus,51.107855,-4.163476,7.0
Viburnum opulus,53.352566,-2.784389,1.0
Viburnum opulus,51.489626,-2.744912,6.0
Viburnum opulus,53.586342,-2.860788,24.0
Viburnum opulus,53.373065000000004,-2.953611,1.0
Viburnum opulus,51.473934,-2.6425959999999997,10.0
Viburnum opulus,53.868126000000004,-2.19413,10.0
Viburnum opulus,53.353010999999995,-2.783209,2.0
Viburnum opulus,53.373075,-2.9535720000000003,1.0
Viburnum opulus,51.438755,-0.14216700000000002,30.0
Viburnum opulus,53.353226,-2.784745,1.0
Viburnum opulus,51.331507,-0.070792,5.0
Viburnum opulus,51.474747,-0.304349,263.0
Viburnum opulus,53.445721,-2.883696,5.0
Viburnum opulus,51.596084000000005,-0.11992,236.0
Viburnum opulus,51.523833,-0.089229,11.0
Viburnum opulus,53.390441,-2.781132,42.0
Viburnum opulus,53.575076,-3.058231,10.0
Viburnum opulus,51.152008,-3.0990189999999997,5.0
Viburnum opulus,53.566917000000004,-3.056073,31.0
Viburnum opulus,51.477953,-2.642083,41.0
Viburnum opulus,53.37096999999999,-2.823627,93.0
Viburnum opulus,52.64921999999999,-1.1626100000000001,100.0
Viburnum opulus,52.63534,-1.1082,100.0
Viburnum opulus,50.679199,-1.991553,6.0
Viburnum opulus,53.772863,-2.626744,8.0
Viburnum opulus,54.481795,-5.651674,5.0
Viburnum opulus,51.2709,0.408482,6.0
Viburnum opulus,53.043282,-0.818307,5.0
Viburnum opulus,53.232872,-3.8044910000000005,16.0
Viburnum opulus,52.24523,-3.9175410000000004,5.0
Viburnum opulus,53.356937,-2.1137759999999997,33.0
Viburnum opulus,52.338101,0.5408430000000001,816.0
Viburnum opulus,51.078996999999994,0.45454700000000003,12.0
Viburnum opulus,51.398521,0.399009,48.0
Viburnum opulus,53.624111,-2.424947,10.0
Viburnum opulus,50.987539,-1.392678,5.0
Viburnum opulus,53.63843000000001,-2.835172,5.0
Viburnum opulus,54.167007999999996,-2.7892349999999997,625.0
Viburnum opulus,51.449681,-0.387873,10.0
Viburnum opulus,53.209887,-2.9015,32.0
Viburnum opulus,53.254571999999996,-2.26213,15.0
Viburnum opulus,51.303196,-0.735701,19.0
Viburnum opulus,53.131482999999996,-4.134821,132.0
Viburnum opulus,52.521547999999996,1.0069540000000001,5.0
Viburnum opulus,51.763222,-2.498056,175.0
Viburnum opulus,51.477196,-1.240889,24.0
Viburnum opulus,51.07577,0.45086000000000004,3.0
Viburnum opulus,51.398534000000005,0.398908,32.0
Viburnum opulus,52.72146,-1.52019,10.0
Viburnum opulus,52.7301,-1.29582,100.0
Viburnum opulus,52.75808000000001,-0.94714,100.0
Viburnum opulus,52.48481999999999,-2.3769400000000003,1000.0
Crataegus monogyna,53.207319999999996,-4.235785,4.0
Crataegus monogyna,53.557787,-2.626025,7.0
Crataegus monogyna,55.0151,-1.676346,4.0
Crataegus monogyna,53.33263,-2.790119,2.0
Crataegus monogyna,53.602817,-2.855628,68.0
Crataegus monogyna,53.353190000000005,-2.733914,2.0
Crataegus monogyna,53.378478,-2.937929,1.0
Crataegus monogyna,53.488468000000005,-2.539356,4.0
Crataegus monogyna,53.778338,-2.6517630000000003,24.0
Crataegus monogyna,53.178034999999994,0.19863599999999998,49.0
Crataegus monogyna,53.387524,-2.9363040000000002,4.0
Crataegus monogyna,53.34966800000001,-2.75953,2.0
Crataegus monogyna,53.584286999999996,-2.953638,24.0
Crataegus monogyna,51.557517,-0.231302,4.0
Crataegus monogyna,51.452981,-0.021041,8.0
Crataegus monogyna,53.440625,-2.1801470000000003,9.0
Crataegus monogyna,53.612275,-2.888455,32.0
Crataegus monogyna,53.349524,-2.759586,2.0
Crataegus monogyna,53.75510799999999,-2.719755,16.0
Crataegus monogyna,51.433623,-2.1834189999999998,54.0
Crataegus monogyna,53.435382,-2.683561,2.0
Crataegus monogyna,51.678128,-0.044789999999999996,30.0
Crataegus monogyna,53.65294599999999,-2.169853,30.0
Crataegus monogyna,53.261295,-4.540522,20.0
Crataegus monogyna,53.369325,-2.8680000000000003,2.0
Crataegus monogyna,55.028158999999995,-1.882106,27.0
Crataegus monogyna,53.369048,-2.8443,4.0
Crataegus monogyna,53.605803,-2.835754,29.0
Crataegus monogyna,53.459081999999995,-2.228992,22.0
Crataegus monogyna,50.857308,-0.018393,65.0
Crataegus monogyna,53.367465,-2.8408900000000004,8.0
Crataegus monogyna,53.435351000000004,-2.683574,4.0
Crataegus monogyna,50.857057,-0.017979,65.0
Crataegus monogyna,52.481184999999996,-2.100421,8.0
Crataegus monogyna,53.730339,-2.664507,2.0
Crataegus monogyna,54.92258,-2.036172,30.0
Crataegus monogyna,53.360579,-2.878627,4.0
Crataegus monogyna,52.466817000000006,-2.074105,8.0
Crataegus monogyna,53.381537,-2.73631,2.0
Crataegus monogyna,53.636428,-2.625187,50.0
Crataegus monogyna,52.48876,-2.0977360000000003,31.0
Crataegus monogyna,51.283741,-2.47828,30.0
Crataegus monogyna,52.011289,-1.7651700000000001,65.0
Crataegus monogyna,53.605095,-2.822375,6.0
Crataegus monogyna,53.358541,-2.845741,1.0
Crataegus monogyna,53.986917000000005,-1.143683,65.0
Crataegus monogyna,53.613853000000006,-2.833103,12.0
Crataegus monogyna,52.418627,-1.875747,263.0
Crataegus monogyna,53.604447,-2.425464,9.0
Crataegus monogyna,53.362803,-2.779285,1.0
Crataegus monogyna,53.354459999999996,-2.843049,1.0
Crataegus monogyna,53.607503,-2.828321,30.0
Crataegus monogyna,53.358536,-2.844647,1.0
Crataegus monogyna,52.747533,-1.587495,8.0
Crataegus monogyna,51.570394,-0.18823399999999998,65.0
Crataegus monogyna,53.26173299999999,-4.521742,20.0
Crataegus monogyna,51.058743,-4.041142,27.0
Crataegus monogyna,53.566575,-3.052022,40.0
Crataegus monogyna,52.161965,0.184077,8.0
Crataegus monogyna,53.37124,-2.876681,2.0
Crataegus monogyna,52.479822,-2.099078,1052.0
Crataegus monogyna,53.560364,-3.045248,62.0
Crataegus monogyna,52.339123,-1.557896,65.0
Crataegus monogyna,53.363071999999995,-2.781968,4.0
Crataegus monogyna,53.36223199999999,-2.781114,4.0
Crataegus monogyna,54.79891,-1.558991,168.0
Crataegus monogyna,53.380878,-2.8959900000000003,1.0
Crataegus monogyna,51.07,-4.129403,48.0
Crataegus monogyna,52.491548,-2.097492,31.0
Crataegus monogyna,53.886508,-1.73387,4.0
Crataegus monogyna,51.753083000000004,-1.208587,12.0
Crataegus monogyna,52.4965,-1.746694,8.0
Crataegus monogyna,53.416323,-2.569381,65.0
Crataegus monogyna,54.496838000000004,-1.120711,8.0
Crataegus monogyna,50.984567999999996,-2.753802,45.0
Crataegus monogyna,51.485147,-0.080799,5.0
Crataegus monogyna,52.591441,-2.170655,35.0
Crataegus monogyna,52.44765,-1.9388299999999998,7.0
Crataegus monogyna,53.37380600000001,-2.8237229999999998,5.0
Crataegus monogyna,52.451915,-1.962015,13.0
Crataegus monogyna,54.642768999999994,-1.7330599999999998,5.0
Crataegus monogyna,52.164333,-1.853272,4.0
Crataegus monogyna,53.622333,-2.8173049999999997,12.0
Crataegus monogyna,52.59050799999999,-2.141861,392.0
Crataegus monogyna,53.483927,-3.002254,5.0
Crataegus monogyna,51.926871999999996,-0.218292,32.0
Crataegus monogyna,51.477503999999996,-2.5699,5.0
Crataegus monogyna,53.557559,-2.303945,263.0
Crataegus laevigata,51.432155,-2.534088,65.0
Crataegus laevigata,52.65675,-0.70121,100.0
Crataegus laevigata,52.60115,-1.10447,100.0
Crataegus laevigata,54.66305,-3.349216,31.0
Crataegus laevigata,52.017036,-0.676412,24.0
Crataegus laevigata,52.16598,-1.48115,10.0
Crataegus laevigata,52.16625,-1.48174,10.0
Crataegus laevigata,52.816959999999995,-0.89676,100.0
Crataegus laevigata,52.6121,-0.57108,100.0
Crataegus laevigata,54.00445799999999,-2.08102,5.0
Crataegus laevigata,53.1132,-0.41071,10.0
Crataegus laevigata,53.118230000000004,-0.40336,10.0
Crataegus laevigata,52.035187,0.737259,16.0
Crataegus laevigata,51.45136,-2.532936,50.0
Crataegus laevigata,53.111990000000006,-0.40776999999999997,10.0
Crataegus laevigata,52.680369999999996,-1.00522,100.0
Crataegus laevigata,52.638740000000006,-1.20715,100.0
Crataegus laevigata,52.558580000000006,-0.7690100000000001,100.0
Crataegus laevigata,52.72909,-1.14183,100.0
Crataegus laevigata,51.72911,0.5688,1000.0
Crataegus laevigata,52.745090000000005,-1.11782,100.0
Crataegus laevigata,53.10861,-0.40326,10.0
Crataegus laevigata,52.737559999999995,-1.54475,10.0
Crataegus laevigata,52.421586,-0.095873,175.0
Crataegus laevigata,51.740990000000004,-2.79795,10000.0
Crataegus laevigata,52.63774,-0.7727,100.0
Crataegus laevigata,52.637719999999995,-0.77123,100.0
Crataegus laevigata,51.86336,0.22566,100.0
Crataegus laevigata,52.8062,-0.89999,100.0
Crataegus laevigata,52.80709,-0.89849,100.0
Crataegus laevigata,52.56205,-1.1672200000000001,100.0
Crataegus laevigata,51.72013,0.56829,1000.0
Crataegus laevigata,52.401899,-0.24761,1.0
Crataegus laevigata,52.399409999999996,-0.245871,1.0
Crataegus laevigata,52.55199,-1.3146799999999998,10.0
Crataegus laevigata,52.49325,1.7550400000000002,2000.0
Crataegus laevigata,52.81417,-2.9584200000000003,1000.0
Crataegus laevigata,52.695040000000006,-0.75038,100.0
Crataegus laevigata,52.49245,-1.28055,10.0
Crataegus laevigata,52.538509999999995,-1.24176,10.0
Crataegus laevigata,50.79092,-3.45629,100.0
Crataegus laevigata,51.55745,-3.22748,10000.0
Crataegus laevigata,52.49653000000001,-1.30081,10.0
Crataegus laevigata,51.95694,1.01122,2000.0
Crataegus laevigata,53.25724,-3.87526,10000.0
Crataegus laevigata,51.958009999999994,1.02221,100.0
Crataegus laevigata,52.59185,-2.58452,1000.0
Crataegus laevigata,52.025564,-1.8762590000000001,244.0
Crataegus laevigata,53.18094,-2.52516,10000.0
Crataegus laevigata,51.81477,-4.10493,10000.0
Crataegus laevigata,53.269119999999994,-2.82613,10000.0
Crataegus laevigata,52.39236,-0.22849,10.0
Crataegus laevigata,52.509769999999996,-1.2617,10.0
Crataegus laevigata,51.86657,0.24616,100.0
Crataegus laevigata,51.7324,0.56247,100.0
Crataegus laevigata,53.483180000000004,-3.04126,2000.0
Crataegus laevigata,52.58726,-1.17265,100.0
Crataegus laevigata,52.24923,1.4999,2000.0
Crataegus laevigata,55.941959999999995,-3.0777400000000004,1.0
Crataegus laevigata,53.9881,-2.84029,2000.0
Crataegus laevigata,52.22865,1.58616,2000.0
Crataegus laevigata,53.35856999999999,-2.8879599999999996,2000.0
Crataegus laevigata,52.521969999999996,-1.27093,10.0
Crataegus laevigata,52.514269999999996,-1.28454,100.0
Crataegus laevigata,55.423080000000006,-2.8081,100.0
Crataegus laevigata,52.08188,1.04882,2000.0
Crataegus laevigata,52.06542,0.9893299999999999,2000.0
Crataegus laevigata,52.63385,-1.03288,100.0
Crataegus laevigata,51.06967,0.27516,1000.0
Crataegus laevigata,51.07893,0.26133,1000.0
Crataegus laevigata,52.30308,1.50414,2000.0
Crataegus laevigata,53.267990000000005,-2.9760400000000002,10000.0
Crataegus laevigata,55.92586,-2.64969,1000.0
Crataegus laevigata,54.06097,-2.68899,2000.0
Crataegus laevigata,53.77263000000001,-2.8056400000000004,2000.0
Crataegus laevigata,51.64735,-3.22991,10000.0
Crataegus laevigata,51.46756,-3.22507,10000.0
Crataegus laevigata,52.31895,-2.19214,2000.0
Crataegus laevigata,52.1222,0.87624,2000.0
Crataegus laevigata,52.15882,0.84936,2000.0
Crataegus laevigata,53.39516,-2.79849,2000.0
Crataegus laevigata,53.08936,-2.82268,10000.0
Crataegus laevigata,52.6283,-0.81729,100.0
Corylus avellana,53.296976,-4.589698,8.0
Corylus avellana,51.555595000000004,0.816094,9.0
Corylus avellana,51.817591,-1.484053,8.0
Corylus avellana,53.453632999999996,-2.8743380000000003,5.0
Corylus avellana,52.341233,0.514613,5.0
